% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=405312, Mon Aug  4 13:22:42 2025, <python>{}</python>
104 3328 0.11336594538082766 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
105 3360 0.10371924646190357 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
106 3392 0.0990317157340859 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
107 3424 0.08492100224745462 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
108 3456 0.07625683428217078 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
109 3488 0.06917422283773803 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
110 3520 0.06366596611459038 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
111 3552 0.06385284447764313 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
112 3584 0.061462114052431106 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
113 3616 0.05511906369170526 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
114 3648 0.05151889976626368 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
115 3680 0.050256637478241925 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
116 3712 0.05374971569537642 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
117 3744 0.05130521816876713 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
118 3776 0.049175373448429156 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
119 3808 0.045529414887176364 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
120 3840 0.04254369487933613 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
121 3872 0.04035118301520564 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
122 3904 0.043651583536465095 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
123 3936 0.04891110258565977 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
124 3968 0.04694586090723559 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
125 4000 0.048279747855457716 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
126 4032 0.05390223278875263 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
127 4064 0.06436301172306126 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
128 4096 0.08235970180763068 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
129 4128 0.09829572109212936 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
130 4160 0.11374946379011222 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
131 4192 0.1357036265213577 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
132 4224 0.1488250819746018 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
133 4256 0.1928754706038934 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
134 4288 0.2323321638324591 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
135 4320 0.2543406484260359 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
136 4352 0.2639038906038068 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
137 4384 0.25819762711866723 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
138 4416 0.2647707334174899 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
139 4448 0.2639456936562164 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
140 4480 0.26256180504461796 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
141 4512 0.24790204455152529 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
142 4544 0.23968366060702742 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
143 4576 0.23978256567315454 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
144 4608 0.22051245908043376 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
145 4640 0.2013324823898912 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
146 4672 0.21163769698327675 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
147 4704 0.2031339119276805 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
148 4736 0.18867485644277304 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
149 4768 0.17480959794150702 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
150 4800 0.16451343655539288 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
151 4832 0.15694514861646025 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
152 4864 0.1519591541264651 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
153 4896 0.15872392936316332 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
154 4928 0.165521088411333 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
155 4960 0.1536046761244288 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
156 4992 0.15198844430309402 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
157 5024 0.14381018434680282 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
158 5056 0.13371520881347299 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
159 5088 0.13864475636091295 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
160 5120 0.1374236912120598 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
161 5152 0.1477369669160066 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
162 5184 0.16908404129122448 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
163 5216 0.18149966658105504 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
164 5248 0.16747031206663357 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
165 5280 0.14828958591205704 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
166 5312 0.13964292613522822 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
167 5344 0.13632305695458638 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
168 5376 0.15086351906168727 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
169 5408 0.15721774905718697 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
170 5440 0.13974793947786424 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
171 5472 0.13357312699218093 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
172 5504 0.12163837945453236 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
173 5536 0.11668452259812104 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
174 5568 0.10655365642520867 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
175 5600 0.10158579553151231 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
176 5632 0.0964524922095557 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
177 5664 0.09535306610628737 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
178 5696 0.08305644849988024 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
179 5728 0.08450424120936097 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
180 5760 0.09678752081713922 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
181 5792 0.09524805005789318 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
182 5824 0.10461505407697243 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
183 5856 0.10204500604424567 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
184 5888 0.10408266429174816 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
185 5920 0.09801160200085683 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
186 5952 0.09310231241196805 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
187 5984 0.10364247064429871 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
188 6016 0.10780961177147302 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
189 6048 0.12294191299493896 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
190 6080 0.13124456426868747 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
191 6112 0.1250361221443223 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
192 6144 0.13263319399131304 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
193 6176 0.1240732715027387 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
194 6208 0.12049821334470018 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
195 6240 0.12653874861776174 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
196 6272 0.12357175493038576 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
197 6304 0.12286903964792813 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
198 6336 0.11280087119659743 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
199 6368 0.10559862323409355 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
200 6400 0.0912280755915877 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
200 6400 0.0912280755915877 1 0 0.6408872061531725 0.6223908016383334 0.6666615384812623 0.6666589744033529 0.6666564103353053 0.6666538462771195 0.6666512822287955 0.6666487181903331 0.6666461541617325 0.6666435901429933 0.6666410261341159 0.6666384621351 0.6666358981459457
